,asin,overall,review
3922816,B016XTRBIU,5,Works well Good Product
3922817,B016XTRBIU,5,Everything about this product was perfect!!! Five Stars
3922818,B016XTRBIU,5,great product works perfectly and what a savings. HP replacement cartridges
3922819,B016XTRBIU,5,Works just as good as the name brand catridges! Excellent product with speedy delivery. Very satisfied customer
3922820,B016XTRBIU,5,"cartridges work fine in printers. I have not evaluated the color accuracy, but so far I can not tell any difference from the OEM version. As advertised"
3922821,B016XTRBIU,1,This ink destroyed my printer. I purchased a brand new printer because of it One Star
3922822,B016XTRBIU,5,Great buy!  Thanks for the speedy delivery. Great buy! Thanks for the speedy delivery
3922823,B016XTRBIU,5,"They seem to work just as well as HP replacement cartridges at a fraction of the price. What more could you ask for.  Granted, I only got to use these ink cartridges until my printer died, but for that week they functioned perfectly. They seem to work just as well as HP replacement ..."
3922824,B016XTRBIU,5,The product worked great on my printer and the savings is VERY significant. Five Stars
3922825,B016XTRBIU,1,"Snapped right into my printer like real HP cartridges. They didn't leak or ""spill"" like so many others experienced.

UPDATE: I used this product for about 6 months. I should have paid attention to the warnings that they work for a while and then jam up the ink carriage. Now I have an ink carrier error and have had no luck correcting it no matter how many times I tried the troubleshooting tips online and available by HP. Should have just stuck with HP products. I just bought a new printer to replace the one that may have been fine if I had used real HP replacement cartridges in the first place.

UPDATE 4/28/17: The seller refunded. Thank you. Good at first but ruins the printer"
3922826,B016XTRBIU,1,This item is not compatible with my printer but it's the size my printer takes so what's the problem Ink not the size
3922827,B016XTRBIU,5,Works fine. No issues s far. Five Stars
3922828,B016XTRBIU,5,"Worked well, I will be ordering more! Five Stars"
3922829,B016XTRBIU,4,"These worked good, no mess = Happy I used these guys. A little more but worth it Four Stars"
3922830,B016XTRBIU,4,I have had no trouble my printer has given me trouble in the past using replacements. The price is excellent compare to what hp wants for them. The price is excellent compare to what hp wants for them
3922831,B016XTRBIU,5,"I will definitely order again, I had one small issue. Two of the cartridges were a bit overfilled. Just make sure you open and install them carefully. Print quality a few days out seems fine. Print quality a few days out seems fine."
3922832,B016XTRBIU,4,Price is right.  I have not printed very many pages as yet but the cartridges appear to be working as advertised. Price is right. I have not printed very many ...
3922833,B016XTRBIU,5,All good so far! Five Stars
3922834,B016XTRBIU,5,Less expensive alternative to the very expensive HP ink and no difference in use. This ink is working beautifully in my HP All in One printer This ink is working beautifully in my HP All in One
3922835,B016XTRBIU,5,Works great on my HP all in one! Five Stars
3922836,B016XTRBIU,5,"Arrived quickly. Excellent product!
 Ink gives great results with my fussy HP printer.
Nice bright colors and good flow for Head print patterns.
I Recommend this vendor. Great Vendor!"
3922837,B016XTRBIU,4,"This high capacity replacement for my HP printer is so much cheaper that buying from a brick and mortar store. The product works well, the only issue I have is that the black ink cartridge needs to be reseeding every time I turn on the printer. I guess a small price to pay for cheap ink. Cheap Ink Replacement"
3922838,B016XTRBIU,5,"Yellow ink leaked a bit, but had a paper towel ready. Print jobs are  perfect no smears or leaking once installed. Print jobs are perfect no smears or leaking once installed"
3922839,B016XTRBIU,5,"Arrived on time, easy to install, and the ink looks great when printed. I bought to use on printed labels and they came out great! Everything I expected and more"
3922840,B016XTRBIU,1,"One cartridge wouldn't fit well in the printer, not allowing it to print at all.  (I had to reinstall my old cartridge.)  It also leaked while trying to put it in. I guess you get what you pay for."
3922841,B016XTRBIU,5,"I can't tell a difference between these and HP official ink, definitely worth it. Great Quality, Great Price!"
3922843,B016XTRBIU,5,I have only used the black so far but will be switching out the others soon. The black worked fine and the packaging and shipping was as promised. Time will tell if the color is good and the capacity is as stated. The black worked fine and the packaging and shipping was as promised
3922844,B016XTRBIU,5,"Works well in printer. Inexpensive.  Arrived quickly.
Thanks! Five Stars"
3922845,B016XTRBIU,5,I have used at least two of each of the three color cartridges and found they provided quite a bit of printing with very good quality. Good Quality Long Lasting Cartridges
3922846,B016XTRBIU,5,Great quality product at an absolutely rock bottom price!!! High quality low price!!!
3922847,B016XTRBIU,4,"I have used the blue and magenta so far and they work just fine.  As with other reviews, the ink does ""dribble"" a little when first opened, but it isn't a huge problem.  I have purchased other compatibles before and to be frank, these have performed the best in my way of thinking.  I will use MIROO again for sure. Not Perfect But Very Good"
3922848,B016XTRBIU,5,"Great product, unbelievable prices. What's NOT to like!!! unbelievable prices!"
3922849,B016XTRBIU,5,"Perfect!  Amazing price, printer reads ink levels, didn't have to clean the print head, just works perfect.  Amazing price too!  It is crazy to spend $60.00 to buy ink from HP.  Don't understand the other reviews about leaking cartridges, they all look first quality to me and installed easily, no problems at all. Don't hesitate, buy these!"
3922850,B016XTRBIU,5,Worked perfectly on both my hp 6980 and hp 6500 wireless. No installation problems. Ink levels were indicated on both. Worked perfectly on both my hp 6980 and hp 6500 ...
3922851,B016XTRBIU,5,"Good price, easy to install.  Worked in vibrant colors the first time. Five Stars"
3922852,B016XTRBIU,5,"Works great and shipping was very fast, love how much money you save! Five Stars"
3922853,B016XTRBIU,5,fit and work great! Five Stars
3922854,B016XTRBIU,4,"3 of the four ink cartons worked.  But the Yellow for some reason would not be accepted by my printer. I ended up having to buy a separate yellow carton just to get my printer to work again.
They had to mail me replacements for the yellow to work. Eh"
